 43.6595	-166.1928	 748.7898	  0.6693	  0.7447	 -0.9216	
 43.6595	-166.1928	 748.7898	  0.6493	  0.7449	 -0.9221	
 43.6595	-166.1928	 748.7898	  0.6490	  0.7456	 -0.9225	
 43.6595	-166.1928	 748.7898	  0.6762	  0.7461	 -0.9221	
 43.5486	-166.1904	 748.7880	  0.6710	  0.7416	 -0.9200	
 43.5486	-166.1904	 748.7880	  0.6812	  0.7320	 -0.9374	
 43.5486	-166.1904	 748.7880	  0.6641	  0.7316	 -0.9375	
 43.5511	-166.0787	 748.7803	  0.6893	  0.7347	 -0.9385	
 43.5511	-166.0787	 748.7803	  0.6694	  0.7438	 -0.9211	
 43.5511	-166.0787	 748.7803	  0.6506	  0.7435	 -0.9214	
 43.5511	-166.0787	 748.7803	  0.6794	  0.7429	 -0.9205	
 43.5530	-166.0881	 748.6463	  0.6795	  0.7418	 -0.9199	
 43.5527	-166.0864	 748.6696	  0.7165	  0.7433	 -0.9199	
 43.6636	-166.0888	 748.6713	  0.6996	  0.7410	 -0.9191	
 43.6636	-166.0888	 748.6713	  0.6997	  0.7383	 -0.9178	
 43.6620	-166.0811	 748.7820	  0.7000	  0.7263	 -0.9342	
 43.6620	-166.0811	 748.7820	  0.6864	  0.7213	 -0.9320	
 43.6645	-165.9704	 748.7744	  0.7209	  0.7003	 -0.9545	
 43.6645	-165.9704	 748.7744	  0.7012	  0.6939	 -0.9518	
 43.6645	-165.9704	 748.7744	  0.7161	  0.6861	 -0.9477	
 43.7780	-165.9804	 748.6654	  0.6976	  0.6931	 -0.9182	
 43.7780	-165.9804	 748.6654	  0.7019	  0.6871	 -0.9153	
 43.8916	-165.9906	 748.5555	  0.7135	  0.6565	 -0.9339	
 43.8932	-165.9983	 748.4448	  0.7203	  0.6228	 -0.9183	
 43.8918	-165.9915	 748.5432	  0.7175	  0.5817	 -0.9219	
 43.8948	-166.0061	 748.3330	  0.7092	  0.5229	 -0.8969	
 43.8948	-166.0061	 748.3330	  0.7129	  0.4615	 -0.8935	
 43.8948	-166.0061	 748.3330	  0.6951	  0.3811	 -0.9056	
 44.0058	-166.0085	 748.3348	  0.6799	  0.2465	 -0.9325	
 44.0082	-165.8967	 748.3270	  0.6165	  0.0076	 -0.9563	
 43.8932	-165.9983	 748.4448	  0.6422	 -0.3705	 -0.9940	
 43.8900	-165.9828	 748.6672	  0.5583	 -0.8683	 -1.0567	
 43.9953	-166.0804	 748.8991	  0.4991	 -1.3851	 -1.1159	
 44.2022	-166.0615	 749.2366	  0.4803	 -1.8625	 -1.1819	
 44.2037	-166.2619	 749.5864	  0.4108	 -2.4662	 -1.2758	
 44.1989	-166.2386	 749.9206	  0.3500	 -3.1415	 -1.3636	
 44.0823	-166.3314	 750.1489	  0.2859	 -3.7312	 -1.4579	
 43.9646	-166.4253	 750.3773	  0.1916	 -4.7610	 -1.5509	
 44.0684	-166.6345	 750.6170	  0.1315	 -5.3725	 -1.6052	
 44.1778	-166.6291	 750.7305	  0.0649	 -5.8704	 -1.6538	
 44.2866	-166.6160	 750.9547	  0.0176	 -6.4012	 -1.7107	
 44.4010	-166.5076	 750.9488	 -0.0251	 -6.9205	 -1.7683	
 44.2915	-166.3935	 750.9392	 -0.0021	 -7.3614	 -1.8213	
 44.4050	-166.2797	 750.9973	 -0.0711	 -7.8415	 -1.8610	
 44.5088	-166.4945	 751.1730	 -0.0975	 -8.3268	 -1.8723	
 44.6166	-166.5997	 751.2941	 -0.1789	 -8.7637	 -1.8531	
