 28.7203	-168.7198	 722.7900	 -2.0002	  2.1025	 -1.1536	
 28.7205	-168.7912	 722.6837	 -1.9964	  2.0994	 -1.1500	
 28.9018	-168.7998	 722.6183	 -1.9758	  2.1013	 -1.1509	
 28.8325	-168.7936	 722.6855	 -1.9588	  2.1018	 -1.1505	
 28.9453	-168.7960	 722.6873	 -1.9657	  2.1028	 -1.1520	
 28.9434	-168.7959	 722.6872	 -1.9319	  2.0993	 -1.1461	
 29.0579	-168.6876	 722.6813	 -1.9382	  2.1008	 -1.1552	
 29.1559	-168.6974	 722.5711	 -1.9357	  2.1014	 -1.1487	
 29.1723	-168.7022	 722.5070	 -1.9300	  2.1034	 -1.1505	
 29.1714	-168.6977	 722.5714	 -1.9400	  2.1029	 -1.1505	
 29.2824	-168.7001	 722.5731	 -1.9452	  2.0844	 -1.1587	
 29.3601	-168.7017	 722.5744	 -1.9019	  2.1042	 -1.1497	
 29.2824	-168.7001	 722.5731	 -1.9364	  2.1111	 -1.1592	
 29.2824	-168.7001	 722.5731	 -1.9166	  2.1032	 -1.1791	
 29.2482	-168.6994	 722.5726	 -1.9165	  2.1016	 -1.1773	
 29.1714	-168.6977	 722.5714	 -1.9166	  2.0994	 -1.1877	
 29.1699	-168.6903	 722.6787	 -1.9363	  2.1091	 -1.1867	
 29.2602	-168.6028	 722.6783	 -1.9134	  2.1127	 -1.1893	
 29.0579	-168.6876	 722.6813	 -1.9508	  2.1215	 -1.2013	
 29.0579	-168.6876	 722.6813	 -1.9287	  2.1226	 -1.2012	
 29.1266	-168.6968	 722.5707	 -1.9679	  2.1195	 -1.2001	
 28.9475	-168.6930	 722.5678	 -1.9646	  2.1200	 -1.2006	
 28.9462	-168.8037	 722.5755	 -1.9680	  2.1220	 -1.2030	
 28.9461	-168.8090	 722.4998	 -1.9683	  2.1244	 -1.2056	
 28.9475	-168.6930	 722.5678	 -1.9819	  2.1258	 -1.2219	
 28.9540	-168.6931	 722.5679	 -1.9878	  2.1407	 -1.2251	
 28.9475	-168.6930	 722.5678	 -1.9898	  2.1437	 -1.2287	
 28.9492	-168.6510	 722.5191	 -2.0184	  2.1490	 -1.2365	
 28.9450	-168.8037	 722.5755	 -2.0078	  2.1568	 -1.2448	
 29.1445	-168.8157	 722.4669	 -2.0236	  2.1630	 -1.2528	
 29.2831	-168.8263	 722.3584	 -2.0359	  2.1946	 -1.2597	
 29.3975	-168.7180	 722.3525	 -2.0530	  2.2201	 -1.2462	
 29.8055	-168.7468	 722.0671	 -2.0215	  2.2069	 -1.2732	
 30.2982	-168.7756	 721.8100	 -2.0345	  2.2142	 -1.2826	
 31.1982	-168.7061	 721.4822	 -2.0161	  2.2450	 -1.2870	
 32.0998	-168.6444	 721.0427	 -2.0042	  2.2544	 -1.2975	
 33.1558	-168.5898	 720.5643	 -1.9513	  2.2651	 -1.3069	
 34.3503	-168.5389	 720.0612	 -1.9046	  2.2586	 -1.2959	
 35.5867	-168.4853	 719.6270	 -1.8742	  2.2557	 -1.2905	
 37.1588	-168.5648	 718.9845	 -1.7963	  2.2759	 -1.2505	
 38.4080	-168.6299	 718.4465	 -1.7757	  2.2760	 -1.2304	
 39.7434	-168.5850	 717.9031	 -1.7254	  2.2956	 -1.1885	
