-2.0002,2.1025,-1.1536
-361,-361,-361
-1.9964,2.0994,-1.1500
1.803417,0.7313272,14.18656
-1.9758,2.1013,-1.1509
1.762919,0.7315464,14.19119
-1.9588,2.1018,-1.1505
1.754685,0.759365,14.12439
-1.9657,2.1028,-1.1520
1.754685,0.660748,14.21024
-1.9319,2.0993,-1.1461
1.746525,0.6616158,14.15972
-1.9382,2.1008,-1.1552
1.730427,0.7250116,14.16277
-1.9357,2.1014,-1.1487
1.714064,0.7337776,14.17895
-1.9300,2.1034,-1.1505
1.722265,0.682462,14.13003
-1.9400,2.1029,-1.1505
1.714064,0.7075978,14.11069
-1.9452,2.0844,-1.1587
1.722379,0.7221609,14.10264
-1.9019,2.1042,-1.1497
1.738551,0.76272,14.15151
-1.9364,2.1111,-1.1592
1.730314,0.7066045,14.17232
-1.9166,2.1032,-1.1791
1.746637,0.6754437,14.2279
-1.9165,2.1016,-1.1773
1.754574,0.6873839,14.20927
-1.9166,2.0994,-1.1877
1.754685,0.7764934,14.21496
-1.9363,2.1091,-1.1867
1.754574,0.7185379,14.21752
-1.9134,2.1127,-1.1893
1.778943,0.7224211,14.19514
-1.9508,2.1215,-1.2013
1.787175,0.7141812,14.17264
-1.9287,2.1226,-1.2012
1.786956,0.691793,14.1733
-1.9679,2.1195,-1.2001
1.787175,0.7500143,14.11712
-1.9646,2.1200,-1.2006
1.803308,0.7624362,14.12394
-1.9680,2.1220,-1.2030
1.819407,0.7142883,14.14825
-1.9683,2.1244,-1.2056
1.827563,0.7307529,14.18323
-1.9819,2.1258,-1.2219
1.851923,0.7391743,14.17466
-1.9878,2.1407,-1.2251
1.851923,0.7398974,14.21899
-1.9898,2.1437,-1.2287
1.884295,0.8156446,14.19656
-2.0184,2.1490,-1.2365
1.892378,0.8027291,14.19825
-2.0078,2.1568,-1.2448
1.924781,0.7014038,14.23595
-2.0236,2.1630,-1.2528
1.900531,0.6934894,14.2989
-2.0359,2.1946,-1.2597
1.916732,0.8027127,14.24309
