 40.0489	-167.5546	 763.4929	 -0.7301	  0.0988	 -1.6730	
 40.0473	-167.5475	 763.6037	 -0.7107	  0.1100	 -1.6992	
 40.0473	-167.5469	 763.6036	 -0.7456	  0.1169	 -1.7027	
 40.0473	-167.5469	 763.6036	 -0.7028	  0.1288	 -1.7073	
 40.0473	-167.5469	 763.6036	 -0.7323	  0.1371	 -1.7114	
 40.0473	-167.5469	 763.6036	 -0.7330	  0.1538	 -1.6970	
 39.9353	-167.5445	 763.6019	 -0.7590	  0.1557	 -1.7202	
 39.9353	-167.5445	 763.6019	 -0.7687	  0.1622	 -1.7233	
 39.8233	-167.5422	 763.6001	 -0.7534	  0.1509	 -1.7590	
 39.7684	-167.5410	 763.5992	 -0.7486	  0.1552	 -1.7418	
 39.7124	-167.5398	 763.5983	 -0.7748	  0.1521	 -1.7408	
 39.7140	-167.5475	 763.4876	 -0.7706	  0.1534	 -1.7413	
 39.7140	-167.5475	 763.4876	 -0.7635	  0.1597	 -1.7221	
 39.6004	-167.5375	 763.5966	 -0.7812	  0.1548	 -1.7202	
 39.6838	-167.5333	 763.6831	 -0.7986	  0.1555	 -1.7208	
 39.6004	-167.5375	 763.5966	 -0.7757	  0.1592	 -1.7221	
 39.6004	-167.5375	 763.5966	 -0.7852	  0.1506	 -1.7403	
 39.6004	-167.5375	 763.5966	 -0.7732	  0.1471	 -1.7562	
 39.6004	-167.5375	 763.5966	 -0.7835	  0.1554	 -1.7425	
 39.5995	-167.6559	 763.4935	 -0.7837	  0.1580	 -1.7437	
 39.4886	-167.6535	 763.4918	 -0.7838	  0.1611	 -1.7451	
 39.4899	-167.5955	 763.4877	 -0.8040	  0.1667	 -1.7260	
 39.4910	-167.5428	 763.4841	 -0.7738	  0.1650	 -1.7247	
 39.3807	-167.5483	 763.3706	 -0.8037	  0.1619	 -1.7238	
 39.3807	-167.5483	 763.3706	 -0.8034	  0.1561	 -1.7211	
 39.4942	-167.5583	 763.2616	 -0.8034	  0.1608	 -1.7013	
 39.4942	-167.5583	 763.2616	 -0.7876	  0.1655	 -1.7032	
 39.4951	-167.5623	 763.2044	 -0.8132	  0.1542	 -1.7312	
 39.4983	-167.4544	 763.1422	 -0.7999	  0.1622	 -1.7239	
 39.4999	-167.4622	 763.0305	 -0.8199	  0.1657	 -1.7258	
 39.3928	-167.4831	 762.6945	 -0.8247	  0.1838	 -1.7123	
 39.2929	-167.4156	 762.0177	 -0.8225	  0.2431	 -1.6629	
 39.1996	-167.2529	 761.1098	 -0.8671	  0.2793	 -1.6593	
 39.1136	-166.8834	 759.9639	 -0.8576	  0.3415	 -1.6347	
 39.0314	-166.6556	 758.3799	 -0.8502	  0.3785	 -1.5637	
 38.9478	-166.5395	 756.8037	 -0.8338	  0.3922	 -1.4692	
 38.8752	-166.3582	 754.5523	 -0.8960	  0.4355	 -1.3690	
 38.9399	-166.0752	 750.8402	 -0.8792	  0.6006	 -1.2293	
 38.9829	-165.8945	 748.3670	 -0.9170	  0.7196	 -1.1934	
 38.7020	-165.5328	 745.4274	 -0.9674	  0.7993	 -1.1720	
 38.4251	-165.4322	 741.9477	 -0.9665	  0.8772	 -1.1376	
 37.9225	-165.1997	 738.6791	 -1.0052	  0.8902	 -1.1232	
 37.3244	-165.0357	 734.4073	 -1.0934	  0.9656	 -1.0767	
 36.6124	-164.9878	 730.0288	 -1.1858	  1.0177	 -1.0797	
 36.1018	-165.0816	 726.8951	 -1.2278	  1.0706	 -1.0562	
 35.6129	-165.1579	 722.4171	 -1.2948	  1.1823	 -1.0386	
 34.8003	-165.2815	 717.1547	 -1.3194	  1.2797	 -0.9741	
 34.2019	-165.2437	 712.6672	 -1.4186	  1.3619	 -0.9515	
 33.3909	-165.3750	 707.2932	 -1.5107	  1.4538	 -0.8614	
 32.4050	-165.4877	 698.8947	 -1.6427	  1.6095	 -0.6581	
 31.8131	-165.6005	 693.8584	 -1.7498	  1.6906	 -0.4974	
 31.2389	-165.4335	 688.0188	 -1.8012	  1.7947	 -0.3022	
 30.7765	-165.2688	 682.1820	 -1.9296	  1.8765	 -0.0935	
 30.5291	-165.0700	 676.9053	 -2.0156	  1.9169	  0.1208	
 30.3968	-165.1348	 671.0892	 -2.0675	  1.9112	  0.4374	
 30.3706	-165.1787	 665.6081	 -2.1191	  1.8677	  0.7233	
 30.4531	-165.2094	 660.3521	 -2.1120	  1.7854	  0.9451	
 30.6291	-165.2766	 656.2189	 -2.0666	  1.7518	  1.0900	
 30.8106	-165.3747	 651.6408	 -2.0948	  1.7400	  1.1751	
 30.9874	-165.5682	 647.2918	 -2.0647	  1.7662	  1.2071	
 31.1551	-165.7227	 643.5003	 -2.0660	  1.8021	  1.1879	
 31.2430	-166.1496	 637.3768	 -2.1136	  1.9194	  1.1795	
 31.1816	-166.3879	 633.9238	 -2.1237	  2.0216	  1.1669	
