 634.9385	 308.4758	 650.0518	 293.1948	 671.0513	 288.8829	 688.9615	 291.4157	 693.3600	 303.1524	 786.4978	 296.2314	 778.0494	 288.5626	 755.8295	 287.3755	 738.2420	 292.8756	 733.6318	 305.0027	 651.5443	 329.2078	 660.4951	 318.8687	 673.0503	 317.3406	 684.8947	 322.2933	 693.7998	 329.0176	 683.0760	 333.7558	 671.9155	 336.5548	 660.3425	 335.8102	 777.6772	 327.4713	 771.9005	 319.5490	 762.3119	 316.6811	 748.7841	 319.9146	 734.8079	 328.6125	 748.5558	 333.7314	 760.1207	 335.6488	 770.8034	 333.8274	 707.3234	 315.2617	 698.5895	 366.7949	 697.1443	 380.1541	 703.6535	 384.0419	 705.9144	 390.5627	 718.8096	 392.0881	 730.2135	 390.9547	 733.0620	 384.6684	 736.6505	 379.3644	 734.4893	 364.6323	 724.8782	 316.9137	 681.3616	 425.5310	 706.4517	 414.9156	 716.6995	 417.8120	 726.0306	 415.0982	 749.6197	 424.0729	 739.2135	 433.3809	 714.7897	 439.0925	 690.8899	 432.9155	 630.0033	 409.5608	 636.0779	 433.4402	 646.0005	 450.5934	 674.7417	 474.3843	 714.3154	 481.8514	 752.5597	 470.4909	 772.5706	 446.7395	 779.0083	 429.2425	 786.8702	 401.6131	
 634.8744	 308.4341	 649.9831	 293.1463	 670.9775	 288.8348	 688.8835	 291.3704	 693.2794	 303.1094	 786.4247	 296.2390	 777.9728	 288.5586	 755.7493	 287.3557	 738.1595	 292.8462	 733.5478	 304.9732	 651.4670	 329.1617	 660.4166	 318.8203	 672.9705	 317.2952	 684.8132	 322.2528	 693.7171	 328.9819	 682.9910	 333.7135	 671.8299	 336.5077	 660.2592	 335.7612	 777.5938	 327.4696	 771.8151	 319.5388	 762.2261	 316.6653	 748.6986	 319.8949	 734.7225	 328.5903	 748.4669	 333.7113	 760.0304	 335.6319	 770.7147	 333.8167	 707.2375	 315.2214	 698.4899	 366.7502	 697.0420	 380.1106	 703.5442	 383.9912	 705.8051	 390.5162	 718.6969	 392.0418	 730.1029	 390.9160	 732.9518	 384.6284	 736.5462	 379.3334	 734.3882	 364.5991	 724.7904	 316.8786	 681.2491	 425.4869	 706.3329	 414.8655	 716.5797	 417.7656	 725.9112	 415.0547	 749.5063	 424.0526	 739.0937	 433.3508	 714.6650	 439.0483	 690.7705	 432.8676	 629.9243	 409.5430	 635.9882	 433.4205	 645.8965	 450.5636	 674.6172	 474.3450	 714.1852	 481.8211	 752.4413	 470.4869	 772.4688	 446.7571	 778.9206	 429.2768	 786.7911	 401.6515	
 634.9555	 308.4766	 650.0553	 293.1786	 671.0474	 288.8536	 688.9552	 291.3778	 693.3582	 303.1143	 786.5016	 296.1870	 778.0450	 288.5112	 755.8201	 287.3216	 738.2331	 292.8229	 733.6286	 304.9531	 651.5609	 329.1934	 660.5044	 318.8460	 673.0575	 317.3131	 684.9033	 322.2634	 693.8114	 328.9872	 683.0880	 333.7253	 671.9286	 336.5263	 660.3572	 335.7870	 777.6897	 327.4234	 771.9061	 319.4956	 762.3149	 316.6279	 748.7889	 319.8659	 734.8176	 328.5702	 748.5657	 333.6827	 760.1308	 335.5961	 770.8144	 333.7745	 707.3240	 315.2176	 698.6075	 366.7524	 697.1678	 380.1140	 703.6727	 383.9902	 705.9376	 390.5141	 718.8308	 392.0317	 730.2363	 390.8991	 733.0815	 384.6095	 736.6727	 379.3127	 734.5056	 364.5792	 724.8783	 316.8639	 681.4021	 425.5009	 706.4804	 414.8634	 716.7293	 417.7574	 726.0594	 415.0408	 749.6606	 424.0255	 739.2535	 433.3300	 714.8276	 439.0419	 690.9284	 432.8756	 630.0659	 409.5903	 636.1445	 433.4643	 646.0636	 450.6008	 674.7998	 474.3644	 714.3737	 481.8169	 752.6241	 470.4604	 772.6374	 446.7186	 779.0783	 429.2347	 786.9321	 401.6038	
 634.8304	 308.4150	 649.9303	 293.1248	 670.9199	 288.8133	 688.8238	 291.3500	 693.2202	 303.0903	 786.3871	 296.2362	 777.9277	 288.5515	 755.6957	 287.3435	 738.1017	 292.8312	 733.4904	 304.9588	 651.4145	 329.1421	 660.3604	 318.7997	 672.9137	 317.2757	 684.7571	 322.2352	 693.6625	 328.9663	 682.9334	 333.6958	 671.7710	 336.4884	 660.2017	 335.7410	 777.5492	 327.4659	 771.7652	 319.5318	 762.1736	 316.6563	 748.6455	 319.8846	 734.6697	 328.5796	 748.4128	 333.7017	 759.9765	 335.6236	 770.6639	 333.8105	 707.1768	 315.2039	 698.4246	 366.7335	 696.9769	 380.0948	 703.4717	 383.9737	 705.7348	 390.5003	 718.6238	 392.0265	 730.0334	 390.9033	 732.8814	 384.6152	 736.4826	 379.3227	 734.3245	 364.5868	 724.7300	 316.8630	 681.1823	 425.4722	 706.2571	 414.8496	 716.5043	 417.7515	 725.8363	 415.0418	 749.4439	 424.0483	 739.0245	 433.3436	 714.5891	 439.0358	 690.6976	 432.8525	 629.8927	 409.5336	 635.9506	 433.4115	 645.8460	 450.5524	 674.5487	 474.3333	 714.1136	 481.8149	 752.3844	 470.4905	 772.4285	 446.7669	 778.8945	 429.2909	 786.7702	 401.6654	
 634.8957	 308.4487	 649.9866	 293.1493	 670.9736	 288.8260	 688.8788	 291.3529	 693.2814	 303.0912	 786.4495	 296.1896	 777.9850	 288.5084	 755.7508	 287.3113	 738.1586	 292.8081	 733.5537	 304.9385	 651.4897	 329.1663	 660.4299	 318.8186	 672.9824	 317.2879	 684.8287	 322.2413	 693.7378	 328.9680	 683.0108	 333.7029	 671.8496	 336.5013	 660.2800	 335.7601	 777.6272	 327.4243	 771.8382	 319.4924	 762.2445	 316.6216	 748.7175	 319.8572	 734.7459	 328.5598	 748.4921	 333.6747	 760.0573	 335.5905	 770.7444	 333.7720	 707.2446	 315.1974	 698.5190	 366.7325	 697.0783	 380.0949	 703.5746	 383.9696	 705.8415	 390.4956	 718.7313	 392.0148	 730.1411	 390.8861	 732.9857	 384.5961	 736.5848	 379.3024	 734.4189	 364.5671	 724.7991	 316.8473	 681.3072	 425.4817	 706.3762	 414.8449	 716.6252	 417.7416	 725.9562	 415.0271	 749.5705	 424.0233	 739.1551	 433.3236	 714.7212	 439.0278	 690.8261	 432.8567	 630.0120	 409.5730	 636.0820	 433.4477	 645.9853	 450.5826	 674.6993	 474.3479	 714.2689	 481.8097	 752.5364	 470.4671	 772.5703	 446.7339	 779.0286	 429.2554	 786.8903	 401.6249	
 634.8784	 308.4728	 649.9596	 293.1813	 670.9410	 288.8614	 688.8438	 291.3890	 693.2478	 303.1254	 786.4278	 296.2091	 777.9569	 288.5339	 755.7168	 287.3428	 738.1226	 292.8421	 733.5195	 304.9709	 651.4671	 329.1930	 660.4026	 318.8492	 672.9536	 317.3189	 684.8002	 322.2708	 693.7106	 328.9954	 682.9825	 333.7320	 671.8215	 336.5309	 660.2537	 335.7891	 777.6025	 327.4459	 771.8090	 319.5184	 762.2135	 316.6495	 748.6871	 319.8850	 734.7175	 328.5862	 748.4620	 333.7017	 760.0269	 335.6174	 770.7157	 333.7972	 707.2103	 315.2310	 698.4871	 366.7621	 697.0480	 380.1223	 703.5383	 384.0018	 705.8074	 390.5252	 718.6940	 392.0465	 730.1055	 390.9158	 732.9485	 384.6275	 736.5522	 379.3299	 734.3850	 364.5967	 724.7640	 316.8804	 681.2821	 425.5021	 706.3402	 414.8742	 716.5887	 417.7706	 725.9190	 415.0564	 749.5417	 424.0438	 739.1228	 433.3466	 714.6866	 439.0532	 690.7960	 432.8802	 630.0178	 409.5711	 636.0856	 433.4452	 645.9799	 450.5856	 674.6792	 474.3592	 714.2422	 481.8236	 752.5159	 470.4759	 772.5591	 446.7368	 779.0270	 429.2514	 786.8902	 401.6216	
 634.7941	 308.4761	 649.8667	 293.1657	 670.8461	 288.8302	 688.7507	 291.3475	 693.1610	 303.0843	 786.3473	 296.1420	 777.8704	 288.4621	 755.6267	 287.2736	 738.0335	 292.7783	 733.4365	 304.9121	 651.3918	 329.1836	 660.3221	 318.8298	 672.8730	 317.2926	 684.7232	 322.2408	 693.6378	 328.9639	 682.9107	 333.7034	 671.7499	 336.5069	 660.1812	 335.7718	 777.5367	 327.3813	 771.7375	 319.4499	 762.1394	 316.5829	 748.6137	 319.8254	 734.6477	 328.5359	 748.3956	 333.6437	 759.9623	 335.5540	 770.6515	 333.7309	 707.1301	 315.1837	 698.4311	 366.7249	 696.9987	 380.0891	 703.4899	 383.9585	 705.7629	 390.4847	 718.6509	 391.9969	 730.0637	 390.8639	 732.9036	 384.5716	 736.5064	 379.2779	 734.3314	 364.5424	 724.6859	 316.8250	 681.2534	 425.4865	 706.3068	 414.8340	 716.5580	 417.7263	 725.8880	 415.0072	 749.5205	 423.9973	 739.1038	 433.3013	 714.6663	 439.0153	 690.7706	 432.8557	 629.9845	 409.6119	 636.0628	 433.4835	 645.9634	 450.6111	 674.6734	 474.3598	 714.2446	 481.8035	 752.5205	 470.4469	 772.5570	 446.7070	 779.0193	 429.2280	 786.8695	 401.5924	
 634.8110	 308.4852	 649.8788	 293.1708	 670.8563	 288.8308	 688.7610	 291.3446	 693.1738	 303.0809	 786.3643	 296.1236	 777.8841	 288.4442	 755.6381	 287.2589	 738.0449	 292.7666	 733.4504	 304.9015	 651.4110	 329.1889	 660.3385	 318.8329	 672.8890	 317.2934	 684.7404	 322.2396	 693.6567	 328.9614	 682.9298	 333.7026	 671.7692	 336.5080	 660.2007	 335.7751	 777.5584	 327.3646	 771.7563	 319.4334	 762.1570	 316.5678	 748.6316	 319.8129	 734.6673	 328.5262	 748.4161	 333.6315	 759.9834	 335.5397	 770.6730	 333.7150	 707.1451	 315.1778	 698.4553	 366.7212	 697.0256	 380.0860	 703.5160	 383.9535	 705.7909	 390.4797	 718.6787	 391.9894	 730.0922	 390.8547	 732.9307	 384.5617	 736.5339	 379.2680	 734.3559	 364.5324	 724.7015	 316.8159	 681.2888	 425.4872	 706.3385	 414.8290	 716.5904	 417.7197	 725.9201	 414.9990	 749.5574	 423.9868	 739.1410	 433.2921	 714.7029	 439.0097	 690.8063	 432.8543	 630.0240	 409.6250	 636.1057	 433.4955	 646.0070	 450.6204	 674.7183	 474.3630	 714.2907	 481.8001	 752.5679	 470.4384	 772.6035	 446.6960	 779.0654	 429.2169	 786.9112	 401.5794	
 634.6353	 308.4144	 649.7084	 293.0838	 670.6891	 288.7397	 688.5948	 291.2552	 693.0052	 302.9968	 786.2036	 296.0942	 777.7246	 288.3982	 755.4778	 287.1937	 737.8824	 292.6918	 733.2849	 304.8301	 651.2314	 329.1143	 660.1625	 318.7508	 672.7149	 317.2130	 684.5664	 322.1652	 693.4822	 328.8938	 682.7528	 333.6288	 671.5901	 336.4301	 660.0203	 335.6965	 777.3915	 327.3293	 771.5906	 319.3856	 761.9912	 316.5133	 748.4642	 319.7559	 734.4969	 328.4700	 748.2458	 333.5767	 759.8137	 335.4877	 770.5045	 333.6694	 706.9750	 315.0980	 698.2721	 366.6488	 696.8390	 380.0186	 703.3292	 383.8760	 705.6029	 390.4090	 718.4922	 391.9167	 729.9076	 390.7898	 732.7478	 384.4932	 736.3527	 379.2099	 734.1776	 364.4686	 724.5326	 316.7407	 681.0885	 425.4328	 706.1447	 414.7589	 716.3977	 417.6531	 725.7295	 414.9338	 749.3685	 423.9500	 738.9485	 433.2463	 714.5050	 438.9512	 690.6057	 432.7945	 629.8204	 409.6133	 635.8963	 433.4857	 645.7942	 450.5990	 674.5043	 474.3282	 714.0829	 481.7699	 752.3698	 470.4321	 772.4134	 446.7096	 778.8794	 429.2486	 786.7312	 401.6105	
 634.5471	 308.4351	 649.6158	 293.1153	 670.5933	 288.7777	 688.4970	 291.2962	 692.9070	 303.0363	 786.1092	 296.1281	 777.6277	 288.4381	 755.3787	 287.2378	 737.7822	 292.7366	 733.1847	 304.8723	 651.1381	 329.1405	 660.0673	 318.7824	 672.6187	 317.2465	 684.4696	 322.1984	 693.3852	 328.9257	 682.6551	 333.6613	 671.4925	 336.4621	 659.9241	 335.7264	 777.2925	 327.3639	 771.4901	 319.4249	 761.8904	 316.5537	 748.3640	 319.7946	 734.3976	 328.5053	 748.1445	 333.6143	 759.7114	 335.5264	 770.4027	 333.7074	 706.8747	 315.1385	 698.1686	 366.6839	 696.7352	 380.0511	 703.2213	 383.9146	 705.4955	 390.4449	 718.3821	 391.9562	 729.7981	 390.8280	 732.6379	 384.5337	 736.2457	 379.2464	 734.0716	 364.5073	 724.4312	 316.7828	 680.9840	 425.4558	 706.0338	 414.7945	 716.2857	 417.6892	 725.6168	 414.9712	 749.2583	 423.9790	 738.8360	 433.2773	 714.3920	 438.9830	 690.4972	 432.8221	 629.7367	 409.6057	 635.8091	 433.4785	 645.7001	 450.5993	 674.3983	 474.3406	 713.9701	 481.7882	 752.2593	 470.4471	 772.3093	 446.7196	 778.7824	 429.2516	 786.6376	 401.6156	
