 46.6346	-167.7997	 749.1691	  1.1282	  1.2468	 -0.5554	
 46.6346	-167.7997	 749.1691	  1.1545	  1.2567	 -0.5604	
 46.5267	-167.6935	 749.0479	  1.1197	  1.2635	 -0.5654	
 46.5267	-167.6935	 749.0479	  1.1158	  1.2698	 -0.5691	
 46.4158	-167.6911	 749.0461	  1.1032	  1.2682	 -0.5686	
 46.5267	-167.6935	 749.0479	  1.1044	  1.2777	 -0.5509	
 46.5267	-167.6935	 749.0479	  1.0881	  1.2775	 -0.5512	
 46.5267	-167.6935	 749.0479	  1.1045	  1.2791	 -0.5517	
 46.5267	-167.6935	 749.0479	  1.1031	  1.2789	 -0.5516	
 46.5267	-167.6935	 749.0479	  1.1232	  1.2701	 -0.5691	
 46.4142	-167.6833	 749.1578	  1.0931	  1.2701	 -0.5699	
 46.4167	-167.5716	 749.1501	  1.1230	  1.2731	 -0.5709	
 46.4126	-167.6756	 749.2685	  1.1229	  1.2666	 -0.5902	
 46.4126	-167.6756	 749.2685	  1.1163	  1.2772	 -0.5967	
 46.5159	-167.8628	 749.5066	  1.1074	  1.2846	 -0.6363	
 46.5138	-167.8771	 749.6199	  1.1005	  1.3017	 -0.6469	
 46.5122	-167.8693	 749.7316	  1.0873	  1.2999	 -0.6696	
 46.4021	-167.7485	 749.8329	  1.0899	  1.2970	 -0.6912	
 46.4005	-167.7407	 749.9446	  1.1286	  1.2967	 -0.7133	
 46.2869	-167.7306	 750.0546	  1.0993	  1.2808	 -0.7632	
 46.2813	-167.8258	 750.2847	  1.0520	  1.2780	 -0.7865	
 46.2756	-167.9220	 750.5149	  1.0595	  1.2937	 -0.8199	
 46.2699	-168.0182	 750.7451	  1.0217	  1.3212	 -0.8868	
 46.3787	-168.0050	 750.9703	  1.0288	  1.3367	 -1.0059	
 46.2628	-167.8599	 751.4056	  0.9876	  1.3551	 -1.1161	
 46.1430	-167.9381	 751.8575	  0.9954	  1.3307	 -1.2749	
 45.8948	-168.3084	 752.8863	  0.9544	  1.3268	 -1.4776	
 45.7652	-168.5859	 753.6867	  0.8995	  1.3594	 -1.6534	
 45.7475	-168.7462	 754.5929	  0.8430	  1.3973	 -1.9008	
 45.6187	-168.7856	 755.6014	  0.7950	  1.4535	 -2.1606	
 45.2691	-168.6412	 756.7051	  0.7468	  1.4728	 -2.5258	
 45.0239	-168.8410	 757.8343	  0.6685	  1.5040	 -2.8464	
 44.8886	-169.0951	 758.9699	  0.6596	  1.5641	 -3.1062	
 44.7526	-169.3415	 760.2163	  0.6359	  1.6289	 -3.3792	
 44.6246	-169.2615	 761.3277	  0.5896	  1.6847	 -3.6847	
 44.2672	-169.3914	 762.5627	  0.5411	  1.7211	 -3.9589	
 44.2493	-169.4280	 763.6484	  0.5049	  1.7824	 -4.1840	
 44.1160	-169.6865	 764.7065	  0.4819	  1.8443	 -4.4182	
 43.8672	-169.6847	 766.2697	  0.4015	  1.8727	 -4.7685	
 43.6234	-169.8248	 767.3948	  0.4831	  1.8995	 -5.0495	
 43.4948	-169.7371	 768.6180	  0.4238	  1.9229	 -5.3555	
 43.5873	-169.7735	 769.7406	  0.3728	  1.9752	 -5.6290	
 43.5657	-169.9148	 770.9196	  0.3221	  2.0098	 -5.9398	
 43.3194	-170.0429	 772.2178	  0.2721	  2.0273	 -6.2782	
 42.9660	-170.0699	 773.3334	  0.2220	  2.0538	 -6.5810	
 42.7886	-170.1959	 774.6831	  0.1632	  2.1166	 -6.9341	
 42.8017	-170.4299	 776.1542	  0.0701	  2.1997	 -7.2597	
 42.6707	-170.4539	 777.3851	  0.0177	  2.2404	 -7.5677	
 42.4229	-170.4513	 778.9473	 -0.0474	  2.2830	 -7.9550	
 41.9518	-170.4966	 780.3984	 -0.1004	  2.2947	 -8.3796	
 41.3581	-170.5080	 782.6293	 -0.1680	  2.3079	 -8.9567	
 41.2181	-170.4931	 784.4168	 -0.2472	  2.3649	 -9.3986	
 41.0791	-170.4783	 786.2043	 -0.3097	  2.4417	 -9.8593	
 40.7177	-170.4655	 787.8764	 -0.3955	  2.4693	-10.2726	
 40.1360	-170.3373	 789.5374	 -0.4872	  2.4515	-10.7370	
 39.7730	-170.3177	 791.3213	 -0.5970	  2.4749	-11.1862	
 39.4133	-170.3126	 792.8828	 -0.6793	  2.5043	-11.5538	
 39.0495	-170.4125	 794.5628	 -0.7694	  2.5625	-11.9398	
 38.6866	-170.3920	 796.3466	 -0.8468	  2.6049	-12.2992	
 38.4397	-170.2708	 798.0129	 -0.9382	  2.6696	-12.6696	
 38.0816	-170.1898	 799.5690	 -1.0006	  2.7155	-12.9618	
 37.8314	-170.1379	 801.3523	 -1.1050	  2.7849	-13.3825	
 37.5733	-169.9624	 803.7986	 -1.2590	  2.9122	-13.9609	
 37.4352	-169.7852	 805.6861	 -1.3417	  2.9756	-14.4262	
 37.1850	-169.5719	 807.6817	 -1.3776	  3.0092	-14.9029	
 36.8270	-169.3300	 809.4502	 -1.4326	  2.9992	-15.3708	
