 637.1266	 305.8294	 652.3852	 291.2352	 673.5830	 287.7384	 691.6182	 290.9656	 695.8031	 302.9778	 791.7969	 298.1264	 783.0637	 290.3816	 760.0683	 288.7932	 741.8011	 293.9749	 736.7945	 306.0992	 653.0056	 327.6860	 662.1620	 317.6881	 674.9191	 316.5736	 686.8603	 321.9322	 695.7989	 328.9619	 684.6335	 333.5328	 673.1637	 336.0544	 661.5108	 334.8604	 781.5540	 329.8277	 775.6570	 321.8338	 765.8654	 318.7058	 751.9855	 321.5436	 737.5537	 329.8550	 751.3097	 335.5783	 763.0192	 337.9157	 774.0786	 336.3093	 709.5965	 315.7655	 699.1073	 367.7933	 697.2916	 381.2217	 703.4133	 385.7231	 705.6418	 392.2783	 718.5363	 394.4115	 730.3175	 393.5030	 733.3363	 387.3024	 737.4608	 381.7531	 735.6769	 366.7915	 727.4086	 318.0142	 680.0197	 426.4670	 705.2516	 417.1194	 715.5764	 420.3938	 725.1391	 417.9703	 749.4092	 427.2911	 738.2708	 436.6116	 713.0365	 441.7856	 689.1602	 434.5382	 630.3216	 406.9234	 635.5604	 431.3891	 644.4830	 449.5775	 671.9794	 475.3901	 711.6227	 484.5360	 751.3411	 473.8591	 773.0821	 449.9077	 780.7975	 431.8286	 789.8268	 404.0233	
 637.0463	 305.7850	 652.3030	 291.1939	 673.4981	 287.7047	 691.5303	 290.9393	 695.7113	 302.9540	 791.7212	 298.1508	 782.9852	 290.3993	 759.9845	 288.7982	 741.7126	 293.9710	 736.7022	 306.0941	 652.9108	 327.6468	 662.0678	 317.6513	 674.8247	 316.5422	 686.7645	 321.9066	 695.7016	 328.9411	 684.5324	 333.5063	 673.0609	 336.0225	 661.4096	 334.8237	 781.4619	 329.8472	 775.5638	 321.8486	 765.7716	 318.7154	 751.8906	 321.5472	 737.4566	 329.8531	 751.2091	 335.5822	 762.9176	 337.9248	 773.9797	 336.3240	 709.4988	 315.7480	 698.9880	 367.7726	 697.1677	 381.2011	 703.2820	 385.7030	 705.5097	 392.2604	 718.4010	 394.3984	 730.1852	 393.4963	 733.2053	 387.2963	 737.3369	 381.7507	 735.5583	 366.7873	 727.3100	 318.0046	 679.8788	 426.4410	 705.1066	 417.1011	 715.4302	 420.3805	 724.9940	 417.9612	 749.2697	 427.2976	 738.1231	 436.6116	 712.8823	 441.7725	 689.0116	 434.5149	 630.2153	 406.8852	 635.4409	 431.3529	 644.3471	 449.5424	 671.8201	 475.3634	 711.4569	 484.5271	 751.1892	 473.8720	 772.9510	 449.9338	 780.6836	 431.8614	 789.7265	 404.0595	
 636.9809	 305.9575	 652.2275	 291.3571	 673.4223	 287.8555	 691.4592	 291.0800	 695.6490	 303.0938	 791.6801	 298.2277	 782.9351	 290.4818	 759.9266	 288.8960	 741.6534	 294.0814	 736.6501	 306.2092	 652.8595	 327.8145	 662.0102	 317.8128	 674.7684	 316.6960	 686.7141	 322.0538	 695.6579	 329.0836	 684.4888	 333.6568	 673.0164	 336.1807	 661.3628	 334.9883	 781.4376	 329.9367	 775.5316	 321.9415	 765.7347	 318.8141	 751.8528	 321.6547	 737.4217	 329.9704	 751.1801	 335.6925	 762.8924	 338.0285	 773.9564	 336.4203	 709.4470	 315.8816	 698.9669	 367.9216	 697.1551	 381.3532	 703.2711	 385.8542	 705.5043	 392.4108	 718.3986	 394.5425	 730.1855	 393.6324	 733.2019	 387.4298	 737.3328	 381.8791	 735.5440	 366.9142	 727.2630	 318.1278	 679.8922	 426.6112	 705.1156	 417.2575	 715.4435	 420.5314	 725.0078	 418.1060	 749.2981	 427.4267	 738.1534	 436.7507	 712.9090	 441.9289	 689.0299	 434.6828	 630.2197	 407.0722	 635.4600	 431.5418	 644.3751	 449.7324	 671.8636	 475.5471	 711.5129	 484.6908	 751.2504	 474.0069	 773.0055	 450.0471	 780.7318	 431.9632	 789.7595	 404.1501	
 636.9834	 305.9583	 652.2261	 291.3548	 673.4193	 287.8505	 691.4560	 291.0732	 695.6472	 303.0871	 791.6840	 298.2163	 782.9362	 290.4696	 759.9251	 288.8843	 741.6512	 294.0708	 736.6493	 306.1994	 652.8619	 327.8130	 662.0106	 317.8097	 674.7685	 316.6918	 686.7151	 322.0489	 695.6600	 329.0785	 684.4905	 333.6522	 673.0181	 336.1767	 661.3646	 334.9855	 781.4430	 329.9261	 775.5347	 321.9302	 765.7367	 318.8031	 751.8548	 321.6449	 737.4245	 329.9622	 751.1833	 335.6831	 762.8961	 338.0183	 773.9608	 336.4096	 709.4462	 315.8738	 698.9703	 367.9156	 697.1599	 381.3479	 703.2745	 385.8473	 705.5090	 392.4044	 718.4028	 394.5346	 730.1907	 393.6242	 733.2062	 387.4210	 737.3383	 381.8709	 735.5479	 366.9056	 727.2626	 318.1187	 679.9012	 426.6087	 705.1214	 417.2512	 715.4498	 420.5245	 725.0141	 418.0984	 749.3089	 427.4199	 738.1633	 436.7440	 712.9175	 441.9231	 689.0382	 434.6789	 630.2357	 407.0785	 635.4770	 431.5476	 644.3906	 449.7361	 671.8772	 475.5471	 711.5269	 484.6881	 751.2676	 474.0034	 773.0248	 450.0436	 780.7529	 431.9606	 789.7791	 404.1464	
 636.8700	 305.9800	 652.1073	 291.3740	 673.2986	 287.8656	 691.3355	 291.0846	 695.5298	 303.0974	 791.5677	 298.2049	 782.8167	 290.4607	 759.8041	 288.8809	 741.5310	 294.0714	 736.5324	 306.2010	 652.7523	 327.8318	 661.8977	 317.8269	 674.6552	 316.7063	 686.6031	 322.0607	 695.5500	 329.0882	 684.3812	 333.6645	 672.9092	 336.1916	 661.2558	 335.0028	 781.3334	 329.9170	 775.4222	 321.9228	 765.6232	 318.7980	 751.7423	 321.6427	 737.3145	 329.9629	 751.0740	 335.6810	 762.7871	 338.0136	 773.8517	 336.4024	 709.3315	 315.8813	 698.8678	 367.9250	 697.0608	 381.3576	 703.1749	 385.8561	 705.4114	 392.4125	 718.3049	 394.5402	 730.0931	 393.6270	 733.1068	 387.4232	 737.2388	 381.8718	 735.4447	 366.9071	 727.1482	 318.1223	 679.8131	 426.6217	 705.0289	 417.2595	 715.3579	 420.5305	 724.9215	 418.1024	 749.2205	 427.4176	 738.0762	 436.7445	 712.8308	 441.9295	 688.9509	 434.6904	 630.1503	 407.0999	 635.3964	 431.5681	 644.3119	 449.7555	 671.8011	 475.5615	 711.4517	 484.6939	 751.1917	 473.9996	 772.9457	 450.0342	 780.6721	 431.9488	 789.6922	 404.1326	
 637.0053	 306.0016	 652.2410	 291.4057	 673.4306	 287.9023	 691.4664	 291.1230	 695.6603	 303.1337	 791.6976	 298.2282	 782.9462	 290.4908	 759.9332	 288.9171	 741.6600	 294.1096	 736.6612	 306.2368	 652.8858	 327.8572	 662.0303	 317.8573	 674.7869	 316.7377	 686.7341	 322.0909	 695.6805	 329.1163	 684.5121	 333.6940	 673.0407	 336.2214	 661.3883	 335.0313	 781.4613	 329.9416	 775.5500	 321.9527	 765.7512	 318.8298	 751.8705	 321.6737	 737.4430	 329.9914	 751.2017	 335.7107	 762.9143	 338.0436	 773.9789	 336.4309	 709.4610	 315.9173	 698.9965	 367.9555	 697.1894	 381.3853	 703.3023	 385.8895	 705.5387	 392.4429	 718.4310	 394.5734	 730.2187	 393.6582	 733.2323	 387.4567	 737.3648	 381.9009	 735.5712	 366.9387	 727.2768	 318.1586	 679.9425	 426.6401	 705.1553	 417.2893	 715.4835	 420.5601	 725.0464	 418.1327	 749.3446	 427.4378	 738.2001	 436.7673	 712.9561	 441.9545	 689.0788	 434.7126	 630.2873	 407.0910	 635.5325	 431.5587	 644.4462	 449.7526	 671.9309	 475.5687	 711.5768	 484.7048	 751.3147	 474.0053	 773.0696	 450.0339	 780.7977	 431.9411	 789.8192	 404.1266	
 637.0479	 306.0247	 652.2816	 291.4248	 673.4714	 287.9155	 691.5085	 291.1311	 695.7054	 303.1406	 791.7389	 298.2071	 782.9868	 290.4725	 759.9745	 288.9056	 741.7032	 294.1034	 736.7073	 306.2320	 652.9356	 327.8760	 662.0784	 317.8736	 674.8349	 316.7504	 686.7834	 322.1002	 695.7314	 329.1229	 684.5646	 333.7038	 673.0940	 336.2345	 661.4410	 335.0477	 781.5120	 329.9236	 775.5995	 321.9365	 765.8002	 318.8165	 751.9201	 321.6644	 737.4944	 329.9861	 751.2551	 335.7015	 762.9685	 338.0311	 774.0324	 336.4152	 709.5098	 315.9202	 699.0595	 367.9614	 697.2559	 381.3916	 703.3714	 385.8944	 705.6092	 392.4471	 718.5028	 394.5740	 730.2897	 393.6554	 733.3020	 387.4530	 737.4318	 381.8959	 735.6343	 366.9343	 727.3264	 318.1565	 680.0208	 426.6513	 705.2333	 417.2937	 715.5624	 420.5616	 725.1248	 418.1315	 749.4235	 427.4293	 738.2825	 436.7622	 713.0407	 441.9567	 689.1605	 434.7214	 630.3534	 407.1151	 635.6061	 431.5814	 644.5270	 449.7733	 672.0220	 475.5821	 711.6716	 484.7072	 751.4048	 473.9960	 773.1508	 450.0180	 780.8716	 431.9225	 789.8850	 404.1053	
 637.0035	 306.0005	 652.2384	 291.4042	 673.4277	 287.9004	 691.4634	 291.1210	 695.6574	 303.1318	 791.6962	 298.2268	 782.9442	 290.4891	 759.9306	 288.9151	 741.6571	 294.1076	 736.6585	 306.2349	 652.8835	 327.8559	 662.0278	 317.8557	 674.7843	 316.7361	 686.7316	 322.0893	 695.6781	 329.1148	 684.5095	 333.6924	 673.0381	 336.2198	 661.3858	 335.0297	 781.4596	 329.9403	 775.5479	 321.9511	 765.7489	 318.8281	 751.8682	 321.6721	 737.4408	 329.9899	 751.1994	 335.7091	 762.9120	 338.0421	 773.9769	 336.4294	 709.4581	 315.9154	 698.9937	 367.9539	 697.1868	 381.3837	 703.2992	 385.8877	 705.5358	 392.4413	 718.4279	 394.5716	 730.2159	 393.6566	 733.2294	 387.4549	 737.3623	 381.8994	 735.5686	 366.9371	 727.2739	 318.1567	 679.9401	 426.6390	 705.1523	 417.2877	 715.4805	 420.5585	 725.0434	 418.1311	 749.3425	 427.4368	 738.1977	 436.7661	 712.9533	 441.9531	 689.0761	 434.7112	 630.2871	 407.0911	 635.5322	 431.5587	 644.4451	 449.7523	 671.9288	 475.5679	 711.5746	 484.7040	 751.3135	 474.0050	 773.0693	 450.0341	 780.7983	 431.9416	 789.8198	 404.1269	
 637.0074	 306.0027	 652.2423	 291.4060	 673.4317	 287.9019	 691.4674	 291.1220	 695.6617	 303.1327	 791.6999	 298.2253	 782.9479	 290.4879	 759.9345	 288.9145	 741.6613	 294.1075	 736.6628	 306.2349	 652.8881	 327.8577	 662.0323	 317.8574	 674.7888	 316.7374	 686.7362	 322.0904	 695.6828	 329.1157	 684.5144	 333.6935	 673.0430	 336.2212	 661.3906	 335.0314	 781.4642	 329.9390	 775.5525	 321.9500	 765.7534	 318.8273	 751.8727	 321.6716	 737.4455	 329.9897	 751.2043	 335.7086	 762.9170	 338.0413	 773.9817	 336.4284	 709.4627	 315.9160	 698.9995	 367.9547	 697.1928	 381.3845	 703.3056	 385.8885	 705.5423	 392.4419	 718.4345	 394.5720	 730.2224	 393.6566	 733.2358	 387.4549	 737.3684	 381.8992	 735.5744	 366.9370	 727.2786	 318.1568	 679.9472	 426.6401	 705.1593	 417.2883	 715.4877	 420.5589	 725.0506	 418.1313	 749.3495	 427.4363	 738.2051	 436.7659	 712.9609	 441.9536	 689.0834	 434.7122	 630.2927	 407.0931	 635.5384	 431.5606	 644.4521	 449.7541	 671.9368	 475.5692	 711.5830	 484.7044	 751.3213	 474.0043	 773.0762	 450.0327	 780.8044	 431.9399	 789.8253	 404.1251	
 636.9639	 305.9477	 652.2074	 291.3459	 673.4005	 287.8441	 691.4365	 291.0691	 695.6264	 303.0836	 791.6652	 298.2254	 782.9176	 290.4774	 759.9060	 288.8891	 741.6313	 294.0731	 736.6281	 306.2012	 652.8391	 327.8044	 661.9886	 317.8021	 674.7465	 316.6857	 686.6925	 322.0444	 695.6367	 329.0752	 684.4665	 333.6474	 672.9936	 336.1705	 661.3405	 334.9779	 781.4200	 329.9339	 775.5121	 321.9371	 765.7143	 318.8087	 751.8322	 321.6487	 737.4011	 329.9642	 751.1589	 335.6869	 762.8713	 338.0235	 773.9365	 336.4163	 709.4237	 315.8721	 698.9415	 367.9126	 697.1296	 381.3447	 703.2429	 385.8447	 705.4768	 392.4022	 718.3700	 394.5340	 730.1583	 393.6252	 733.1744	 387.4222	 737.3078	 381.8728	 735.5191	 366.9072	 727.2398	 318.1192	 679.8656	 426.6034	 705.0859	 417.2489	 715.4139	 420.5235	 724.9784	 418.0986	 749.2731	 427.4234	 738.1259	 436.7460	 712.8790	 441.9218	 689.0011	 434.6747	 630.2061	 407.0677	 635.4440	 431.5374	 644.3542	 449.7268	 671.8360	 475.5409	 711.4840	 484.6868	 751.2270	 474.0075	 772.9884	 450.0508	 780.7199	 431.9690	 789.7498	 404.1560	
