1.1282,1.2468,-0.5554
-361,-361,-361
1.1545,1.2567,-0.5604
-0.8919711,0.6671797,12.52607
1.1197,1.2635,-0.5654
-0.8838168,0.6004858,12.55914
1.1158,1.2698,-0.5691
-0.8434873,0.6487539,12.53104
1.1032,1.2682,-0.5686
-0.8432553,0.6430317,12.55108
1.1044,1.2777,-0.5509
-0.8268523,0.7037372,12.54388
1.0881,1.2775,-0.5512
-0.8273254,0.6278387,12.55088
1.1045,1.2791,-0.5517
-0.8595729,0.6444473,12.5606
1.1031,1.2789,-0.5516
-0.8595729,0.6630334,12.56941
1.1232,1.2701,-0.5691
-0.8755867,0.668081,12.54204
1.0931,1.2701,-0.5699
-0.8598006,0.6343337,12.48246
1.1230,1.2731,-0.5709
-0.8513383,0.6297765,12.45294
1.1229,1.2666,-0.5902
-0.8595729,0.6861908,12.51102
1.1163,1.2772,-0.5967
-0.8760335,0.6313824,12.5185
1.1074,1.2846,-0.6363
-0.8513383,0.7177957,12.54623
1.1005,1.3017,-0.6469
-0.8598006,0.7172917,12.51574
1.0873,1.2999,-0.6696
-0.8270888,0.6313516,12.53598
1.0899,1.2970,-0.6912
-0.8432553,0.7029863,12.5684
1.1286,1.2967,-0.7133
-0.8434873,0.6639303,12.59085
1.0993,1.2808,-0.7632
-0.8110828,0.6390268,12.58068
1.0520,1.2780,-0.7865
-0.8028382,0.6198623,12.68588
1.0595,1.2937,-0.8199
-0.770502,0.6363688,12.69961
1.0217,1.3212,-0.8868
-0.7783349,0.6553709,12.79826
1.0288,1.3367,-1.0059
-0.762332,0.552758,12.8309
0.9876,1.3551,-1.1161
-0.762332,0.6050057,12.92152
0.9954,1.3307,-1.2749
-0.7135413,0.5555702,12.89598
0.9544,1.3268,-1.4776
-0.6573014,0.6158565,13.15661
0.8995,1.3594,-1.6534
-0.6486109,0.7305033,13.12185
0.8430,1.3973,-1.9008
-0.6081289,0.6629315,13.23775
0.7950,1.4535,-2.1606
-0.5359538,0.641345,13.27925
0.7468,1.4728,-2.5258
-0.4706381,0.7328523,13.36257
0.6685,1.5040,-2.8464
-0.3901695,0.8543996,13.61796
0.6596,1.5641,-3.1062
-0.365305,0.7757773,13.6111
0.6359,1.6289,-3.3792
-0.3090104,0.9143066,13.79305
0.5896,1.6847,-3.6847
-0.2112177,0.9190639,13.88879
0.5411,1.7211,-3.9589
-0.2027088,1.062975,14.05667
0.5049,1.7824,-4.1840
-0.1532334,1.06248,14.22217
0.4819,1.8443,-4.4182
-0.1532334,1.21305,14.29617
0.4015,1.8727,-4.7685
-0.05934703,1.281869,14.52383
0.4831,1.8995,-5.0495
-0.04423466,1.21654,14.70207
0.4238,1.9229,-5.3555
0,1.214295,14.72317
0.3728,1.9752,-5.6290
0.02797646,1.238165,14.87929
0.3221,2.0098,-5.9398
0.09065409,1.276827,15.03393
0.2721,2.0273,-6.2782
0.1136409,1.290612,15.24732
0.2220,2.0538,-6.5810
0.1370561,1.379485,15.42263
0.1632,2.1166,-6.9341
0.2176059,1.391303,15.68444
0.0701,2.1997,-7.2597
0.2832403,1.402269,15.85095
0.0177,2.2404,-7.5677
0.3232465,1.483757,16.07498
-0.0474,2.2830,-7.9550
0.3966355,1.486469,16.28334
-0.1004,2.2947,-8.3796
0.4528397,1.553501,16.43456
-0.1680,2.3079,-8.9567
0.4689721,1.582891,16.59307
-0.2472,2.3649,-9.3986
0.5016313,1.614711,16.69054
-0.3097,2.4417,-9.8593
0.5990517,1.780316,16.86276
-0.3955,2.4693,-10.2726
0.7124436,1.762205,17.10963
-0.4872,2.4515,-10.7370
0.7850935,1.840851,17.35848
-0.5970,2.4749,-11.1862
0.8418618,1.988703,17.71344
-0.6793,2.5043,-11.5538
0.923021,2.015218,17.87225
-0.7694,2.5625,-11.9398
1.020291,1.83132,18.04973
-0.8468,2.6049,-12.2992
1.068811,1.972991,18.27437
-0.9382,2.6696,-12.6696
1.14995,2.098222,18.58455
-1.0006,2.7155,-12.9618
1.230829,2.148654,18.71847
-1.1050,2.7849,-13.3825
1.25523,2.263322,18.95474
-1.2590,2.9122,-13.9609
1.328101,2.282622,19.11025
-1.3417,2.9756,-14.4262
1.376577,2.414502,19.39936
-1.3776,3.0092,-14.9029
1.433404,2.455082,19.6801
-1.4326,2.9992,-15.3708
1.498286,2.503823,20.11673
-1.5109,2.9809,-15.8804
1.546743,2.484863,20.32631
-1.5879,2.9427,-16.3517
1.619671,2.521882,20.61053
-1.6714,2.9177,-16.8478
1.684466,2.459485,20.97188
-1.7188,2.9148,-17.2538
1.757583,2.522649,21.30296
-1.7363,2.9047,-17.6410
1.814236,2.484798,21.41632
-1.8076,2.9506,-18.0210
1.822201,2.596928,21.54003
-1.8601,3.0164,-18.3236
1.870848,2.523419,21.67392
-1.8787,3.0310,-18.7444
1.846632,2.549529,21.87545
-1.8535,3.0460,-19.2488
1.84642,2.586496,22.20962
-1.8762,3.0092,-19.5981
1.862776,2.684298,22.35179
-1.9090,2.9975,-19.9093
1.862671,2.629233,22.56712
-1.9404,2.9687,-20.2138
1.87899,2.575579,22.82885
-1.9363,2.9708,-20.4193
1.887097,2.624533,22.86552
-1.9784,2.9397,-20.6202
1.968017,2.634901,22.88789
-2.0289,2.9596,-20.7581
2.008668,2.671727,22.97561
-2.0690,2.9959,-20.8310
2.049182,2.577711,22.98269
-2.0981,3.0291,-20.8740
2.073488,2.644743,23.00471
-2.0989,3.0326,-20.8732
2.081589,2.634372,22.92113
-2.1035,3.0452,-20.8702
2.073488,2.537899,22.97691
-2.1283,3.0319,-20.8518
2.1058,2.698432,22.84355
-2.1372,3.0346,-20.7995
2.1058,2.579885,22.87142
-2.1640,3.0410,-20.6634
2.130103,2.694938,22.7244
-2.2042,3.0340,-20.4166
2.073488,2.646988,22.69468
-2.2034,3.0205,-20.1931
2.073488,2.617716,22.51394
-2.2039,3.0170,-19.9464
2.138265,2.732288,22.46621
-2.2387,3.0502,-19.5966
2.146304,2.730982,22.305
-2.2502,3.0609,-19.2936
2.122094,2.629827,22.15205
-2.2775,3.0959,-19.0144
2.178795,2.833911,21.99176
-2.2845,3.1411,-18.6805
2.154314,2.845349,22.0075
-2.2839,3.2013,-18.3414
2.243674,2.695551,22.16696
-2.2638,3.2283,-18.1050
2.211162,2.680732,22.033
-2.2664,3.2082,-17.8390
2.243499,2.726565,21.76558
-2.2825,3.2098,-17.4507
2.211162,2.734344,21.5865
-2.2961,3.1943,-17.1927
2.203093,2.740228,21.5317
-2.2943,3.1645,-16.9079
2.251598,2.847521,21.32406
-2.2749,3.1342,-16.5921
2.243412,2.850168,21.17306
-2.2652,3.1379,-16.2476
2.251598,2.796336,21.01773
-2.2930,3.1549,-15.8243
2.243499,2.768103,20.81518
-2.3285,3.1364,-15.3832
2.284048,2.761554,20.50849
-2.3330,3.1569,-14.9812
2.316382,2.765243,20.23993
-2.3266,3.1568,-14.5313
2.332716,2.736561,19.97418
-2.3234,3.1912,-14.0216
2.332549,2.674328,19.71885
-2.3060,3.1981,-13.5192
2.324479,2.786349,19.43107
-2.3039,3.2082,-12.8776
2.324479,2.77149,19.03375
-2.2208,3.1531,-11.9266
2.300102,2.721217,18.69036
-2.2089,3.0831,-11.3971
2.300187,2.705446,18.30821
-2.1227,2.9769,-10.6792
2.267795,2.650709,17.91777
-2.0937,2.9038,-10.1041
2.219203,2.508442,17.50719
-2.0423,2.8466,-9.5462
2.186686,2.306715,17.31486
-2.0019,2.8000,-8.9291
2.146304,2.217708,16.87906
-1.9536,2.7274,-8.3110
2.12191,2.197503,16.49939
-1.9273,2.6572,-7.8123
2.073299,2.217587,16.1839
-1.8613,2.5442,-7.2516
2.016642,2.111665,16.00246
-1.8092,2.4854,-6.7143
2.000271,1.926821,15.57242
-1.7739,2.4702,-6.2304
2.000467,2.02865,15.50716
-1.7659,2.4639,-5.6637
2.016545,1.933987,15.35659
-1.7695,2.3900,-4.8792
1.984062,1.931991,15.21057
-1.7612,2.3486,-4.4445
1.976056,1.799315,14.80632
-1.7446,2.3141,-3.9484
1.919385,1.676501,14.64053
-1.7244,2.2779,-3.4741
1.93563,1.628623,14.32258
-1.7370,2.3056,-3.0801
1.903103,1.704868,14.02509
-1.7459,2.2902,-2.6351
1.886889,1.665335,13.86435
-1.7584,2.2827,-2.2042
1.878782,1.580471,13.64874
-1.7406,2.2559,-1.8669
1.903001,1.685331,13.44874
-1.7298,2.2078,-1.4914
1.927423,1.538924,13.2874
-1.7218,2.1986,-1.1089
1.894962,1.614638,13.1988
-1.7380,2.1664,-0.7607
1.886786,1.682291,12.94819
-1.7266,2.1548,-0.3573
1.878782,1.539324,12.80508
-1.7075,2.1369,0.2439
1.894962,1.667585,12.53242
-1.7006,2.1367,0.5865
1.886786,1.546463,12.40838
-1.7134,2.1967,0.9653
1.919283,1.590065,12.13979
-1.7527,2.2293,1.3319
1.886993,1.557202,11.98134
-1.7261,2.2491,1.6567
1.903103,1.53905,11.86568
-1.7665,2.2634,2.0021
1.903206,1.619609,11.84286
-1.7630,2.2978,2.3568
1.927423,1.625051,11.64731
-1.7763,2.3676,2.6911
1.919283,1.598402,11.45184
-1.8013,2.3923,2.9681
1.976056,1.608481,11.1597
-1.7832,2.4190,3.2767
1.984062,1.60228,11.08113
-1.7823,2.4352,3.5552
1.992134,1.564928,11.02062
-1.7960,2.4426,3.8688
1.968017,1.724783,10.82386
-1.7739,2.4926,4.3692
2.04076,1.627158,10.54993
-1.8067,2.5091,4.6429
2.081307,1.740396,10.50948
-1.7597,2.5114,4.9543
2.040856,1.636416,10.44303
-1.7139,2.4808,5.2232
2.073204,1.587289,10.23769
-1.7147,2.4664,5.4416
2.11387,1.583615,9.93973
-1.6777,2.4457,5.7253
2.113778,1.461719,9.826344
-1.6946,2.4330,5.9835
2.097512,1.548803,9.766743
-1.6918,2.4372,6.2669
2.073299,1.464685,9.591478
-1.6858,2.4367,6.4671
2.056998,1.568775,9.474138
-1.6787,2.4541,6.6927
2.105521,1.471659,9.294341
-1.6723,2.4654,6.8990
2.089472,1.512812,9.114143
-1.6669,2.4882,7.0596
2.089378,1.499607,9.049402
-1.6333,2.5272,7.4769
2.089472,1.528945,8.914089
-1.6258,2.5501,7.6999
2.138082,1.479068,8.69303
-1.6179,2.5604,7.9473
2.130011,1.625123,8.555882
-1.6295,2.5499,8.2315
2.170515,1.562546,8.236563
-1.6228,2.5387,8.4634
2.227214,1.571446,8.068218
-1.5941,2.5377,8.7543
2.259667,1.466117,7.974607
-1.5839,2.5683,9.0467
2.202915,1.642813,7.688018
-1.5920,2.6168,9.3549
2.219114,1.638442,7.576858
-1.6036,2.6458,9.5749
2.243499,1.69215,7.359539
-1.6150,2.7007,9.8296
2.267795,1.803226,7.25457
-1.6237,2.7211,10.0724
2.300102,1.770365,6.979653
-1.6235,2.7457,10.3452
2.316382,1.80531,6.739412
-1.6382,2.7347,10.7505
2.373144,1.946847,6.515913
-1.6122,2.7501,10.9941
2.340674,1.860868,6.337545
-1.6196,2.7714,11.2362
2.405501,1.848803,6.200221
-1.6476,2.8231,11.5018
2.35684,1.885926,6.049315
-1.6611,2.8403,11.7447
2.397514,1.978309,5.865334
-1.6249,2.8895,12.0314
2.405582,1.929992,5.48358
-1.6544,2.9223,12.3117
2.437911,2.143508,5.308932
-1.6823,2.9507,12.5724
2.405501,1.988962,5.231997
-1.7081,2.9815,12.8428
2.437911,2.036693,4.852147
-1.7014,3.0010,13.1260
2.437991,2.057253,4.757143
-1.7164,3.0225,13.4394
2.527162,2.233622,4.525986
-1.7428,3.0504,13.7102
2.494734,2.2158,4.226191
-1.7624,3.1243,14.1862
2.551443,2.389635,4.059715
-1.7572,3.1714,14.4938
2.519016,2.402063,3.947782
-1.7363,3.1821,14.7579
2.50288,2.381889,3.654885
-1.7342,3.1871,15.0744
2.470451,2.384917,3.417943
-1.6981,3.1505,15.3482
2.470451,2.428647,3.267159
-1.6702,3.1414,15.5954
2.478598,2.413008,2.945459
-1.6628,3.1150,15.8767
2.397514,2.381254,2.800588
-1.6524,3.0967,16.1457
2.373226,2.280786,2.545345
-1.6628,3.0910,16.3918
2.340841,2.321952,2.318439
-1.6078,3.0654,16.7330
2.324648,2.391015,2.210118
-1.6104,3.0586,16.9585
2.340841,2.485455,2.010883
-1.5953,3.0339,17.1871
2.300357,2.476351,1.862508
-1.6123,3.0279,17.5649
2.275893,2.473785,1.615825
-1.6246,3.0241,17.7894
2.292174,2.383996,1.470718
-1.6455,3.0172,17.9941
2.292174,2.471002,1.227008
-1.6776,3.0271,18.2365
2.324564,2.460008,1.150149
-1.6494,3.0153,18.4621
2.324648,2.631783,0.945045
-1.6784,3.0155,18.6857
2.316466,2.564538,0.8777215
-1.6454,2.9900,19.0046
2.276065,2.626144,0.5587935
